age,credit_capacity,monthly_income,debt_ratio,num_open_accounts,loan_duration,installment_rate,late_payment_score,recent_payment_amount,credit_utilization,target
33,160000.0,32000.0,0.8126749999949208,6,6,0.027499999999828124,0.0,4400.0,0.8126749999949208,0
45,360000.0,72000.0,0.001083333333330324,6,6,0.0032499999999909723,-0.3333333333333333,1170.0,0.001083333333330324,1
32,160000.0,32000.0,0.023912499999850546,6,6,0.007168749999955195,-0.16666666666666666,1147.0,0.023912499999850546,0
35,130000.0,26000.0,0.625484615379804,6,6,0.3076923076899408,-0.5,40000.0,0.625484615379804,0
44,20000.0,4000.0,0.4291499999785425,6,6,0.0,1.0,0.0,0.4291499999785425,0
53,200000.0,40000.0,0.6908999999965455,6,6,0.0314999999998425,2.0,6300.0,0.6908999999965455,1
39,280000.0,56000.0,0.026871428571332602,3,6,0.0,-0.8333333333333334,0.0,0.026871428571332602,0
27,100000.0,20000.0,-0.0199999999998,1,6,0.0755499999992445,-2.0,7555.0,-0.0199999999998,0
37,160000.0,32000.0,0.005499999999965624,4,6,0.010012499999937422,-1.1666666666666667,1602.0,0.005499999999965624,0
23,60000.0,12000.0,0.76079999998732,6,6,0.032283333332795275,0.0,1937.0,0.76079999998732,0
35,90000.0,18000.0,0.9302777777674415,6,6,0.0402333333328863,0.0,3621.0,0.9302777777674415,0
43,360000.0,72000.0,0.011019444444413835,6,6,0.023163888888824546,-0.8333333333333334,8339.0,0.011019444444413835,0
27,150000.0,30000.0,0.5733933333295107,6,6,0.026873333333154177,0.0,4031.0,0.5733933333295107,0
22,50000.0,10000.0,0.3744399999925112,6,6,0.0282199999994356,0.0,1411.0,0.3744399999925112,0
38,20000.0,4000.0,0.8986499999550674,6,6,0.08494999999575249,-0.16666666666666666,1699.0,0.8986499999550674,1
32,140000.0,28000.0,0.004799999999965714,6,6,0.07294285714233611,-2.0,10212.0,0.004799999999965714,0
30,380000.0,76000.0,-0.00021315789473628116,4,6,0.0005868421052616135,-0.8333333333333334,223.0,-0.00021315789473628116,0
63,480000.0,96000.0,0.8793104166648348,6,6,0.03349583333326355,0.6666666666666666,16078.0,0.8793104166648348,0
22,50000.0,10000.0,0.8939599999821208,6,6,0.0353399999992932,0.0,1767.0,0.8939599999821208,1
26,60000.0,12000.0,0.9447499999842541,6,6,0.0,1.6666666666666667,0.0,0.9447499999842541,0
24,70000.0,14000.0,0.07971428571314694,2,6,0.0,-1.5,0.0,0.07971428571314694,0
36,80000.0,16000.0,0.07634999999904563,6,6,0.03576249999955297,-1.0,2861.0,0.07634999999904563,0
52,350000.0,70000.0,0.0020371428571370367,6,6,0.006491428571410024,-1.0,2272.0,0.0020371428571370367,0
38,130000.0,26000.0,1.318753846143702,6,6,0.08390769230704687,-0.5,10908.0,1.318753846143702,0
35,360000.0,72000.0,-0.00028611111111031634,0,6,0.0,-1.5,0.0,-0.00028611111111031634,0
31,330000.0,66000.0,0.32084545454448227,6,6,0.028060606060521028,0.3333333333333333,9260.0,0.32084545454448227,0
47,50000.0,10000.0,0.2648799999947024,6,6,0.0399999999992,0.3333333333333333,2000.0,0.2648799999947024,0
41,280000.0,56000.0,0.48454642856969804,6,6,0.023214285714202806,2.1666666666666665,6500.0,0.48454642856969804,0
24,100000.0,20000.0,0.5212799999947872,6,6,0.0199999999998,0.0,2000.0,0.5212799999947872,0
41,50000.0,10000.0,0.380299999992394,6,6,0.026799999999464,0.0,1340.0,0.380299999992394,0
24,30000.0,6000.0,0.6066333333131122,6,6,0.0,1.0,0.0,0.6066333333131122,1
28,240000.0,48000.0,0.0013583333333276736,6,6,0.0013583333333276736,-1.0,326.0,0.0013583333333276736,0
26,80000.0,16000.0,0.17536249999780798,6,6,0.0249999999996875,0.3333333333333333,2000.0,0.17536249999780798,1
34,400000.0,80000.0,0.049149999999877125,6,6,0.02419249999993952,-1.0,9677.0,0.049149999999877125,0
38,240000.0,48000.0,0.2093916666657942,6,6,0.008333333333298611,-0.3333333333333333,2000.0,0.2093916666657942,0
37,50000.0,10000.0,0.9200799999815984,6,6,0.0199999999996,2.1666666666666665,1000.0,0.9200799999815984,1
40,450000.0,90000.0,0.0,0,6,0.0,-1.5,0.0,0.0,1
48,110000.0,22000.0,0.0,0,6,0.0,-1.5,0.0,0.0,0
35,310000.0,62000.0,0.9838419354806972,6,6,0.04199677419341291,0.3333333333333333,13019.0,0.9838419354806972,1
27,20000.0,4000.0,0.9557499999522124,6,6,0.07019999999649,0.0,1404.0,0.9557499999522124,0
23,20000.0,4000.0,0.0,0,6,0.0,-1.5,0.0,0.0,0
52,200000.0,40000.0,0.5507549999972462,6,6,0.0178399999999108,0.0,3568.0,0.5507549999972462,0
36,180000.0,36000.0,0.9096444444393909,6,6,0.025861111110967436,0.0,4655.0,0.9096444444393909,1
51,50000.0,10000.0,0.0669399999986612,6,6,0.0199999999996,0.0,1000.0,0.0669399999986612,1
55,60000.0,12000.0,1.008683333316522,6,6,0.041733333332637776,1.1666666666666667,2504.0,1.008683333316522,0
23,30000.0,6000.0,0.1333333333288889,5,6,0.18816666666039444,-1.1666666666666667,5645.0,0.1333333333288889,0
41,240000.0,48000.0,0.00039583333333168404,6,6,0.010924999999954478,-0.3333333333333333,2622.0,0.00039583333333168404,0
34,420000.0,84000.0,0.6034619047604679,6,6,0.02319999999994476,0.0,9744.0,0.6034619047604679,0
46,330000.0,66000.0,0.6890575757554877,6,6,0.024878787878712488,0.0,8210.0,0.6890575757554877,0
22,30000.0,6000.0,0.9483999999683866,5,6,0.06666666666444444,0.0,2000.0,0.9483999999683866,0
34,240000.0,48000.0,0.044474999999814684,6,6,0.006249999999973958,1.0,1500.0,0.044474999999814684,0
27,150000.0,30000.0,0.11629333333255804,6,6,0.016666666666555554,0.0,2500.0,0.11629333333255804,0
33,210000.0,42000.0,0.034123809523647027,6,6,0.007142857142823129,0.0,1500.0,0.034123809523647027,0
51,50000.0,10000.0,0.0150399999996992,3,6,0.00599999999988,-1.3333333333333333,300.0,0.0150399999996992,1
24,50000.0,10000.0,1.0160199999796795,6,6,0.047199999999056,0.0,2360.0,1.0160199999796795,0
47,240000.0,48000.0,0.0,0,6,0.0,-1.5,0.0,0.0,1
28,180000.0,36000.0,0.010177777777721234,5,6,0.0,-1.0,0.0,0.010177777777721234,0
23,50000.0,10000.0,0.2026199999959476,6,6,0.0199999999996,1.1666666666666667,1000.0,0.2026199999959476,0
29,170000.0,34000.0,0.07152352941134398,6,6,0.05882352941141868,-2.0,10000.0,0.07152352941134398,0
29,20000.0,4000.0,0.0599499999970025,6,6,0.7792999999610349,-0.8333333333333334,15586.0,0.0599499999970025,0
28,50000.0,10000.0,0.0999799999980004,6,6,0.0199999999996,0.5,1000.0,0.0999799999980004,0
27,170000.0,34000.0,0.11334705882286265,6,6,0.009770588235236643,0.0,1661.0,0.11334705882286265,1
34,200000.0,40000.0,0.9861799999950691,6,6,0.0399999999998,0.5,8000.0,0.9861799999950691,0
23,80000.0,16000.0,0.11459999999856751,6,6,0.02062499999974219,1.3333333333333333,1650.0,0.11459999999856751,0
60,260000.0,52000.0,-0.004230769230752958,3,6,0.0,-0.8333333333333334,0.0,-0.004230769230752958,0
32,140000.0,28000.0,0.618764285709866,6,6,0.024678571428395153,0.3333333333333333,3455.0,0.618764285709866,0
25,80000.0,16000.0,0.5305499999933682,6,6,0.3749999999953125,0.0,30000.0,0.5305499999933682,0
41,350000.0,70000.0,0.0005942857142840163,4,6,0.00830285714283342,-0.8333333333333334,2906.0,0.0005942857142840163,0
56,280000.0,56000.0,0.745624999997337,6,6,0.028721428571325994,0.0,8042.0,0.745624999997337,0
26,30000.0,6000.0,0.3004666666566511,6,6,0.05666666666477778,0.0,1700.0,0.3004666666566511,0
34,140000.0,28000.0,0.17102857142734978,6,6,0.03571428571403061,0.0,5000.0,0.17102857142734978,0
37,200000.0,40000.0,0.5270999999973645,6,6,0.0199999999999,0.0,4000.0,0.5270999999973645,0
30,200000.0,40000.0,0.9801549999950991,6,6,0.0364999999998175,0.0,7300.0,0.9801549999950991,0
45,210000.0,42000.0,0.5513571428545173,6,6,0.049895238095000495,4.0,10478.0,0.5513571428545173,1
57,50000.0,10000.0,0.2570799999948584,6,6,0.0,0.8333333333333334,0.0,0.2570799999948584,0
41,30000.0,6000.0,0.8118999999729366,6,6,0.11666666666277778,1.6666666666666667,3500.0,0.8118999999729366,0
27,50000.0,10000.0,0.007799999999844,6,6,0.007799999999844,0.0,390.0,0.007799999999844,0
47,290000.0,58000.0,0.0042551724137784306,6,6,0.0013655172413746016,-0.8333333333333334,396.0,0.0042551724137784306,0
34,250000.0,50000.0,0.5648919999977404,6,6,0.07197599999971209,0.3333333333333333,17994.0,0.5648919999977404,0
46,60000.0,12000.0,0.35246666666079224,6,6,0.04999999999916667,0.0,3000.0,0.35246666666079224,0
27,110000.0,22000.0,0.9239999999916001,6,6,0.04999999999954546,0.0,5500.0,0.9239999999916001,0
50,370000.0,74000.0,0.01646756756752306,6,6,0.041575675675563306,-2.0,15383.0,0.01646756756752306,0
27,100000.0,20000.0,1.023489999989765,5,6,0.0316599999996834,0.5,3166.0,1.023489999989765,0
35,90000.0,18000.0,0.8012444444355418,6,6,0.03888888888845679,0.3333333333333333,3500.0,0.8012444444355418,0
22,50000.0,10000.0,0.560799999988784,6,6,0.030199999999395998,0.0,1510.0,0.560799999988784,0
37,270000.0,54000.0,0.13961111111059402,6,6,0.01851851851844993,0.0,5000.0,0.13961111111059402,0
30,300000.0,60000.0,0.002293333333325689,5,6,0.010959999999963466,-1.0,3288.0,0.002293333333325689,0
22,50000.0,10000.0,0.1713399999965732,6,6,0.299999999994,-0.16666666666666666,15000.0,0.1713399999965732,0
24,50000.0,10000.0,-0.0141799999997164,0,6,0.0,-1.5,0.0,-0.0141799999997164,1
29,360000.0,72000.0,0.0,1,6,0.0,-1.1666666666666667,0.0,0.0,0
56,130000.0,26000.0,0.4970538461500227,6,6,0.023076923076745564,2.0,3000.0,0.4970538461500227,1
30,80000.0,16000.0,0.07733749999903329,6,6,0.0062999999999212505,-0.5,504.0,0.07733749999903329,0
30,50000.0,10000.0,0.977199999980456,6,6,0.0,0.8333333333333334,0.0,0.977199999980456,0
22,20000.0,4000.0,0.8000499999599975,6,6,0.06059999999697,0.0,1212.0,0.8000499999599975,0
29,80000.0,16000.0,0.9735374999878309,6,6,0.07249999999909376,0.3333333333333333,5800.0,0.9735374999878309,0
37,240000.0,48000.0,0.05088333333312132,6,6,0.06249999999973958,-0.16666666666666666,15000.0,0.05088333333312132,0
35,80000.0,16000.0,0.6200999999922489,6,6,0.1562499999980469,-0.16666666666666666,12500.0,0.6200999999922489,0
47,500000.0,100000.0,0.1128439999997743,6,6,0.14001999999971995,0.0,70010.0,0.1128439999997743,0
24,60000.0,12000.0,0.9670666666505489,6,6,0.04166666666597222,0.0,2500.0,0.9670666666505489,1
25,20000.0,4000.0,0.532099999973395,6,6,0.059999999997,-0.16666666666666666,1200.0,0.532099999973395,0
38,100000.0,20000.0,0.1448299999985517,6,6,0.0,0.8333333333333334,0.0,0.1448299999985517,1
32,360000.0,72000.0,0.007266666666646482,6,6,0.1585749999995595,-0.6666666666666666,57087.0,0.007266666666646482,0
47,200000.0,40000.0,0.997179999995014,6,6,0.041069999999794646,2.0,8214.0,0.997179999995014,1
34,130000.0,26000.0,0.0,5,6,0.04150769230737302,0.0,5396.0,0.0,0
31,20000.0,4000.0,1.0851499999457426,6,6,0.0,3.1666666666666665,0.0,1.0851499999457426,0
32,310000.0,62000.0,0.1932290322574412,6,6,0.032322580645057025,0.0,10020.0,0.1932290322574412,0
27,60000.0,12000.0,0.3270833333278819,6,6,0.02236666666629389,0.6666666666666666,1342.0,0.3270833333278819,1
29,180000.0,36000.0,0.06325555555520414,4,6,0.0011055555555494136,-1.0,199.0,0.06325555555520414,0
24,180000.0,36000.0,0.08149999999954721,4,6,0.21037222222105348,-0.3333333333333333,37867.0,0.08149999999954721,0
36,50000.0,10000.0,0.9557999999808839,5,6,0.0399999999992,-0.3333333333333333,2000.0,0.9557999999808839,0
24,50000.0,10000.0,0.7233199999855336,6,6,0.03799999999924,1.8333333333333333,1900.0,0.7233199999855336,1
34,150000.0,30000.0,0.0,2,6,0.0,-2.0,0.0,0.0,0
22,20000.0,4000.0,0.9276499999536175,6,6,0.07499999999625,-0.16666666666666666,1500.0,0.9276499999536175,0
34,500000.0,100000.0,0.000823999999998352,6,6,0.000275999999999448,-1.5,138.0,0.000823999999998352,0
22,30000.0,6000.0,0.9669999999677666,5,6,0.03333333333222222,0.8333333333333334,1000.0,0.9669999999677666,1
38,180000.0,36000.0,0.0041666666666435185,1,6,0.0,-2.0,0.0,0.0041666666666435185,0
31,140000.0,28000.0,0.19373571428433045,6,6,0.17857142857015304,0.6666666666666666,25000.0,0.19373571428433045,0
26,140000.0,28000.0,0.09588571428502939,6,6,0.07142857142806122,-0.8333333333333334,10000.0,0.09588571428502939,0
26,120000.0,24000.0,0.8942833333258811,6,6,0.04166666666631945,0.0,5000.0,0.8942833333258811,0
48,360000.0,72000.0,0.6289722222204751,6,6,0.025277777777707563,0.0,9100.0,0.6289722222204751,0
43,20000.0,4000.0,0.0113499999994325,6,6,1.1179499999441025,-0.3333333333333333,22359.0,0.0113499999994325,0
47,100000.0,20000.0,0.003899999999961,5,6,0.014729999999852701,-1.0,1473.0,0.003899999999961,0
41,210000.0,42000.0,0.014704761904691882,5,6,0.0075523809523449885,-1.0,1586.0,0.014704761904691882,1
24,80000.0,16000.0,1.0203124999872462,6,6,0.039999999999500005,0.0,3200.0,1.0203124999872462,1
50,330000.0,66000.0,0.026884848484767014,5,6,0.013166666666626768,-1.3333333333333333,4345.0,0.026884848484767014,0
24,220000.0,44000.0,0.4800318181796362,5,6,0.02272727272716942,-0.5,5000.0,0.4800318181796362,0
38,210000.0,42000.0,0.0,4,6,0.0,-0.6666666666666666,0.0,0.0,1
43,40000.0,8000.0,0.9564249999760893,6,6,0.0424999999989375,0.0,1700.0,0.9564249999760893,0
39,30000.0,6000.0,0.9448999999685033,6,6,0.10119999999662667,0.3333333333333333,3036.0,0.9448999999685033,0
27,470000.0,94000.0,0.6310063829773809,6,6,0.027659574468026256,1.3333333333333333,13000.0,0.6310063829773809,0
42,30000.0,6000.0,0.012999999999566667,6,6,0.012999999999566667,-0.5,390.0,0.012999999999566667,0
36,240000.0,48000.0,-0.003941666666650243,0,6,0.0,-1.5,0.0,-0.003941666666650243,1
36,80000.0,16000.0,0.9909749999876128,6,6,0.03874999999951563,0.3333333333333333,3100.0,0.9909749999876128,0
31,110000.0,22000.0,0.8180818181743811,6,6,0.036363636363305786,0.0,4000.0,0.8180818181743811,0
38,310000.0,62000.0,0.004593548387081956,3,6,0.014651612903178542,-1.3333333333333333,4542.0,0.004593548387081956,0
40,360000.0,72000.0,0.2921305555547441,6,6,0.03333333333324074,1.0,12000.0,0.2921305555547441,1
45,330000.0,66000.0,1.0157454545423765,6,6,0.037539393939280186,0.0,12388.0,1.0157454545423765,0
35,300000.0,60000.0,0.9720633333300931,6,6,0.04006333333319979,0.0,12019.0,0.9720633333300931,0
33,320000.0,64000.0,0.28641562499910495,6,6,0.03138124999990193,0.0,10042.0,0.28641562499910495,0
37,50000.0,10000.0,1.0525199999789496,6,6,0.0,1.0,0.0,1.0525199999789496,1
28,170000.0,34000.0,0.7668823529366654,6,6,0.0384117647056564,0.0,6530.0,0.7668823529366654,0
44,350000.0,70000.0,0.009328571428544775,4,6,0.007674285714263787,-1.1666666666666667,2686.0,0.009328571428544775,0
37,20000.0,4000.0,0.8227499999588624,6,6,0.0804499999959775,0.0,1609.0,0.8227499999588624,0
23,50000.0,10000.0,0.9951599999800967,6,6,0.0480199999990396,0.3333333333333333,2401.0,0.9951599999800967,1
24,20000.0,4000.0,0.957699999952115,5,6,0.0,0.5,0.0,0.957699999952115,0
24,50000.0,10000.0,0.7016799999859664,6,6,0.041799999999164,0.0,2090.0,0.7016799999859664,0
23,20000.0,4000.0,1.0117499999494124,6,6,0.0,0.8333333333333334,0.0,1.0117499999494124,1
26,50000.0,10000.0,2.05599999995888,4,6,0.0,-0.6666666666666666,0.0,2.05599999995888,0
34,190000.0,38000.0,0.6831631578911412,6,6,0.026315789473545705,1.0,5000.0,0.6831631578911412,1
33,60000.0,12000.0,0.9700499999838325,6,6,0.025099999999581665,0.0,1506.0,0.9700499999838325,0
35,80000.0,16000.0,0.09984999999875188,6,6,0.04978749999937766,-1.0,3983.0,0.09984999999875188,0
27,150000.0,30000.0,0.8493466666610043,6,6,0.0299999999998,0.0,4500.0,0.8493466666610043,0
31,210000.0,42000.0,0.006857142857110204,5,6,0.0,-1.6666666666666667,0.0,0.006857142857110204,0
50,240000.0,48000.0,0.9758541666626006,6,6,0.04214999999982438,0.0,10116.0,0.9758541666626006,1
41,140000.0,28000.0,0.13818571428472723,6,6,0.021428571428418367,0.0,3000.0,0.13818571428472723,1
28,60000.0,12000.0,0.3583499999940275,3,6,0.0,0.0,0.0,0.3583499999940275,0
39,50000.0,10000.0,0.9434799999811304,6,6,0.03599999999928,0.0,1800.0,0.9434799999811304,0
27,50000.0,10000.0,0.533099999989338,6,6,0.03599999999928,0.0,1800.0,0.533099999989338,0
32,180000.0,36000.0,0.017438888888792005,4,6,0.015672222222135154,0.0,2821.0,0.017438888888792005,0
40,30000.0,6000.0,0.004733333333175556,6,6,0.011833333332938888,1.0,355.0,0.004733333333175556,0
40,20000.0,4000.0,0.99079999995046,4,6,0.0800499999959975,-0.3333333333333333,1601.0,0.99079999995046,0
75,250000.0,50000.0,0.211495999999154,6,6,0.006523999999973904,-0.8333333333333334,1631.0,0.211495999999154,0
27,100000.0,20000.0,0.3776699999962233,6,6,0.017879999999821202,0.0,1788.0,0.3776699999962233,0
25,330000.0,66000.0,0.13981818181775812,6,6,0.007587878787855794,0.3333333333333333,2504.0,0.13981818181775812,0
46,50000.0,10000.0,0.7142599999857148,6,6,0.0312199999993756,0.0,1561.0,0.7142599999857148,0
26,50000.0,10000.0,1.0173399999796533,6,6,0.034199999999316,0.8333333333333334,1710.0,1.0173399999796533,0
28,30000.0,6000.0,0.9747333333008422,5,6,0.16686666666110445,0.0,5006.0,0.9747333333008422,0
26,140000.0,28000.0,0.7253642857091045,6,6,0.03832857142829765,0.0,5366.0,0.7253642857091045,1
28,160000.0,32000.0,0.4390187499972561,6,6,0.04401249999972492,-0.16666666666666666,7042.0,0.4390187499972561,0
29,400000.0,80000.0,0.04882999999987792,6,6,0.007817499999980456,-0.8333333333333334,3127.0,0.04882999999987792,0
